date,region,cases_cases,weather_temperature,weather_humidity,weather_precipitation,wastewater_viral_load,day_of_week,month,year,day,day_of_year_sin,day_of_year_cos
2020-08-14,Region_1,33.0,-0.0,70.3,0.1,82.12,4,8,2020,14,-0.6913512362094071,-0.722518835873311
2020-08-15,Region_1,21.0,1.2,79.8,13.7,182.65,5,8,2020,15,-0.7036774074790128,-0.7105196029692745
2020-08-16,Region_1,30.0,3.0,75.5,5.8,235.54,6,8,2020,16,-0.7157953492826642,-0.6983101158835584
2020-08-17,Region_1,26.0,3.2,75.4,0.5,150.83,0,8,2020,17,-0.7277014757264236,-0.6858939875998223
2020-08-18,Region_1,38.0,2.4,73.6,14.25,173.74,1,8,2020,18,-0.7393922635959241,-0.673274892250183
2020-08-19,Region_1,33.0,-1.1,73.2,6.4,289.58,2,8,2020,19,-0.7508642533989489,-0.6604565640279754
2020-08-20,Region_1,31.0,2.1,68.8,14.25,109.83,3,8,2020,20,-0.7621140503891487,-0.6474427960827475
2020-08-21,Region_1,30.0,2.1,76.5,3.8,202.55,4,8,2020,21,-0.7731383255706026,-0.6342374393978054
2020-08-22,Region_1,36.0,-2.9,76.5,0.7,177.19,5,8,2020,22,-0.7839338166829201,-0.620844401650647
2020-08-23,Region_1,34.0,-0.1,70.8,6.8,125.58,6,8,2020,23,-0.7944973291665992,-0.6072676460566135
2020-08-24,Region_1,20.0,-0.8,76.6,2.8,290.31,0,8,2020,24,-0.8048257371083452,-0.593511190196115
2020-08-25,Region_1,32.0,-1.9,72.2,9.4,224.03,1,8,2020,25,-0.8149159841660791,-0.5795791048257612
2020-08-26,Region_1,36.0,-6.7,74.0,6.8,187.32,2,8,2020,26,-0.8247650844733614,-0.5654755126737576
2020-08-27,Region_1,31.0,-1.3,79.7,2.0,247.42,3,8,2020,27,-0.8343701235229538,-0.5512045872199277
2020-08-28,Region_1,38.0,-1.5,75.8,5.2,102.05,4,8,2020,28,-0.8437282590292712,-0.5367705514607103
2020-08-29,Region_1,28.0,1.1,76.1,4.1,346.81,5,8,2020,29,-0.8528367217694595,-0.522177676659508
2020-08-30,Region_1,21.0,-5.5,77.8,3.1,272.18,6,8,2020,30,-0.8616928164028522,-0.5074302810827518
2020-08-31,Region_1,31.0,-2.2,83.1,2.3,77.73,0,8,2020,31,-0.8702939222685674,-0.49253272872205434
2020-09-01,Region_1,31.0,-1.2,76.4,14.25,93.28,1,9,2020,1,-0.8786374941610001,-0.4774894280028391
2020-09-02,Region_1,28.0,-6.4,77.7,4.5,203.67,2,9,2020,2,-0.886721063082993,-0.46230483047981086
2020-09-03,Region_1,31.0,-2.6,74.3,14.25,182.62,3,9,2020,3,-0.8945422369764496,-0.4469834295196741
2020-09-04,Region_1,38.0,-5.3,79.5,8.4,144.06,4,9,2020,4,-0.9020987014301837,-0.43152975897147144
2020-09-05,Region_1,42.0,-3.3,74.2,14.25,312.12,5,9,2020,5,-0.9093882203647925,-0.4159483918249421
2020-09-06,Region_1,33.0,-7.1,69.2,1.5,186.67,6,9,2020,6,-0.9164086366943458,-0.4002439388573056
2020-09-07,Region_1,25.0,-5.4,80.6,14.25,85.53,0,9,2020,7,-0.9231578729647039,-0.38442104726885545
2020-09-08,Region_1,20.0,-5.8,85.0,0.2,111.77,1,9,2020,8,-0.9296339319682695,-0.3684843993077793
2020-09-09,Region_1,29.0,-7.4,80.3,14.25,146.05,2,9,2020,9,-0.9358348973349941,-0.35243871088460327
2020-09-10,Region_1,33.0,-6.0,77.1,7.5,183.39,3,9,2020,10,-0.9417589340994617,-0.33628873017668287
2020-09-11,Region_1,29.0,-8.3,80.3,4.5,152.16,4,9,2020,11,-0.9474042892438845,-0.32003923622313857
2020-09-12,Region_1,33.0,-6.8,78.0,9.9,209.15,5,9,2020,12,-0.9527692922168511,-0.30369503751065885
2020-09-13,Region_1,29.0,-2.9,78.4,2.9,294.4,6,9,2020,13,-0.9578523554276669,-0.28726097055059635
2020-09-14,Region_1,25.0,-8.0,79.9,1.4,198.7,0,9,2020,14,-0.9626519747161487,-0.2707418984477642
2020-09-15,Region_1,34.0,-9.3,81.6,9.6,215.53,1,9,2020,15,-0.9671667297977312,-0.2541427094613622
2020-09-16,Region_1,23.0,-9.0,81.2,8.5,177.95,2,9,2020,16,-0.97139528468375,-0.23746831555846842
2020-09-17,Region_1,30.0,-8.0,77.3,14.25,158.8,3,9,2020,17,-0.9753363880767837,-0.2207236509605022
2020-09-18,Region_1,32.0,-8.7,82.5,1.7,134.64,4,9,2020,18,-0.9789888737409319,-0.20391367068311472
2020-09-19,Region_1,41.0,-7.4,80.4,7.2,171.69,5,9,2020,19,-0.9823516608469237,-0.18704334906991657
2020-09-20,Region_1,38.0,-8.5,81.1,6.1,153.97,6,9,2020,20,-0.9854237542919524,-0.17011767832049052
2020-09-21,Region_1,28.0,-8.8,69.6,1.2,158.31,0,9,2020,21,-0.9882042449941422,-0.15314166701312007
2020-09-22,Region_1,41.0,-6.4,78.5,4.0,177.26,1,9,2020,22,-0.9906923101615609,-0.13612033862266704
2020-09-23,Region_1,30.0,-8.0,77.8,14.25,164.56,2,9,2020,23,-0.9928872135356962,-0.11905873003404988
2020-09-24,Region_1,32.0,-9.8,82.7,0.5,115.59,3,9,2020,24,-0.994788305609327,-0.10196189005174576
2020-09-25,Region_1,29.0,-7.7,78.3,9.5,108.13,4,9,2020,25,-0.9963950238187231,-0.08483487790576538
2020-09-26,Region_1,31.0,-11.4,84.4,14.25,81.37,5,9,2020,26,-0.9977068927101168,-0.06768276175455162
2020-09-27,Region_1,31.0,-7.6,85.7,11.1,114.38,6,9,2020,27,-0.9987235240803972,-0.050510617185222886
2020-09-28,Region_1,29.0,-8.4,75.1,5.0,212.48,0,9,2020,28,-0.9994446170919858,-0.033323525711631344
2020-09-29,Region_1,28.0,-9.4,90.3,1.8,149.32,1,9,2020,29,-0.9998699583618592,-0.016126573270657762
2020-09-30,Region_1,29.0,-9.8,81.8,5.0,173.94,2,9,2020,30,-0.9999994220246925,0.001075151282798226
2020-10-01,Region_1,31.0,-7.6,81.9,14.25,164.12,3,10,2020,1,-0.999832969770105,0.018276557681691223
2020-10-02,Region_1,29.0,-8.2,84.7,1.9,196.59,4,10,2020,2,-0.9993706508539969,0.03547255575312556
2020-10-03,Region_1,37.0,-14.7,84.2,3.6,131.2,5,10,2020,3,-0.9986126020839734,0.052658056924614005
2020-10-04,Region_1,28.0,-12.6,80.7,4.2,137.83,6,10,2020,4,-0.9975590477788613,0.06982797572987089
2020-10-05,Region_1,39.0,-10.5,83.0,2.9,178.35,0,10,2020,5,-0.9962102997023297,0.0869772313136861
2020-10-06,Region_1,27.0,-10.9,94.4,2.4,119.84,1,10,2020,6,-0.9945667569706337,0.1041007489354256
2020-10-07,Region_1,40.0,-11.2,84.9,13.6,290.41,2,10,2020,7,-0.9926289059345095,0.121193461470736
2020-10-08,Region_1,36.0,-11.1,78.0,14.25,197.07,3,10,2020,8,-0.9903973200352558,0.1382503109109819
2020-10-09,Region_1,40.0,-16.2,84.5,7.2,199.56,4,10,2020,9,-0.9878726596350429,0.15526624985999563
2020-10-10,Region_1,28.0,-12.9,83.7,2.3,232.3,5,10,2020,10,-0.9850556718215013,0.172236243027682
2020-10-11,Region_1,39.0,-6.7,78.5,1.7,255.11,6,10,2020,11,-0.981947190186646,0.18915526872004093
2020-10-12,Region_1,34.0,-9.5,91.3,0.7,142.93,0,10,2020,12,-0.9785481345802031,0.20601832032517084
2020-10-13,Region_1,28.0,-7.9,87.8,4.5,123.77,1,10,2020,13,-0.9748595108374125,0.22282040779479959
2020-10-14,Region_1,41.0,-14.2,83.8,3.5,154.71,2,10,2020,14,-0.9708824104813836,0.23955655912092708
2020-10-15,Region_1,38.0,-10.3,76.2,14.25,204.01,3,10,2020,15,-0.9666180104000972,0.2562218218071163
2020-10-16,Region_1,31.0,-12.4,83.0,2.1,126.01,4,10,2020,16,-0.9620675724981452,0.27281126433401914
2020-10-17,Region_1,39.0,-12.6,90.1,2.5,229.29,5,10,2020,17,-0.957232443323312,0.28931997761869527
2020-10-18,Region_1,40.0,-13.3,80.4,3.3,260.78,6,10,2020,18,-0.9521140536681102,0.3057430764672831
2020-10-19,Region_1,29.0,-11.3,80.4,5.9,187.42,0,10,2020,19,-0.9467139181463862,0.3220757010206104
2020-10-20,Region_1,33.0,-12.6,90.8,9.8,107.17,1,10,2020,20,-0.9410336347451197,0.3383130181923076
2020-10-21,Region_1,38.0,-9.8,83.5,2.8,221.18,2,10,2020,21,-0.9350748843515574,0.3544502230989869
2020-10-22,Region_1,37.0,-14.9,77.9,0.5,177.9,3,10,2020,22,-0.9288394302558068,0.3704825404820963
2020-10-23,Region_1,31.0,-11.7,77.2,1.6,149.69,4,10,2020,23,-0.9223291176290545,0.3864052261209853
2020-10-24,Region_1,40.0,-15.3,85.6,2.4,192.25,5,10,2020,24,-0.9155458729775467,0.40221356823680365
2020-10-25,Region_1,34.0,-12.4,70.9,14.25,212.86,6,10,2020,25,-0.9084917035725082,0.41790288888678667
2020-10-26,Region_1,37.0,-14.4,88.9,9.4,206.98,0,10,2020,26,-0.9011686968561569,0.4334685453485363
2020-10-27,Region_1,29.0,-10.8,88.4,13.2,172.53,1,10,2020,27,-0.8935790198239952,0.4489059314938798
2020-10-28,Region_1,34.0,-13.3,87.7,14.25,222.36,2,10,2020,28,-0.8857249183835637,0.4642104791518923
2020-10-29,Region_1,35.0,-13.8,87.6,7.7,320.63,3,10,2020,29,-0.8776087166898392,0.4793776594606945
2020-10-30,Region_1,46.0,-12.4,86.5,14.25,220.36,4,10,2020,30,-0.8692328164574792,0.49440298420761813
2020-10-31,Region_1,33.0,-14.5,94.3,6.4,260.89,5,10,2020,31,-0.8605996962501181,0.5092820071573356
2020-11-01,Region_1,36.0,-13.7,79.9,14.25,180.55,6,11,2020,1,-0.8517119107469189,0.5240103253675756
2020-11-02,Region_1,42.0,-9.2,91.9,3.9,193.49,0,11,2020,2,-0.8425720899866032,0.5385835804920232
2020-11-03,Region_1,45.0,-10.7,83.9,7.8,253.93,1,11,2020,3,-0.8331829385891785,0.5529974600700271
2020-11-04,Region_1,42.0,-12.2,82.6,11.8,180.36,2,11,2020,4,-0.8235472349556007,0.5672476988027229
2020-11-05,Region_1,45.0,-14.7,85.5,14.25,226.3,3,11,2020,5,-0.8136678304455991,0.5813300798152042
2020-11-06,Region_1,39.0,-11.6,81.8,2.8,367.02,4,11,2020,6,-0.8035476485339116,0.5952404359043674
2020-11-07,Region_1,47.0,-12.4,93.5,2.0,244.68,5,11,2020,7,-0.7931896839451843,0.6089746507720486
2020-11-08,Region_1,42.0,-16.7,80.9,0.7,192.54,6,11,2020,8,-0.7825970017677834,0.6225286602431057
2020-11-09,Region_1,46.0,-12.1,92.9,2.1,190.0,0,11,2020,9,-0.7717727365467836,0.6358984534680745
2020-11-10,Region_1,40.0,-10.9,82.9,6.7,332.54,1,11,2020,10,-0.7607200913564104,0.6490800741100398
2020-11-11,Region_1,44.0,-13.9,83.0,11.5,202.63,2,11,2020,11,-0.7494423368521954,0.6620696215153815
2020-11-12,Region_1,44.0,-9.1,90.7,4.3,368.2,3,11,2020,12,-0.7379428103031386,0.6748632518680403
2020-11-13,Region_1,47.0,-11.3,92.9,3.2,412.97,4,11,2020,13,-0.7262249146041543,0.6874571793269664
2020-11-14,Region_1,50.0,-12.1,81.5,11.3,300.85,5,11,2020,14,-0.7142921172691032,0.699847677146407
2020-11-15,Region_1,43.0,-12.3,72.4,3.5,265.07,6,11,2020,15,-0.7021479494046978,0.7120310787787131
2020-11-16,Region_1,39.0,-11.1,85.5,10.0,197.8,0,11,2020,16,-0.6897960046655887,0.7240037789593305
2020-11-17,Region_1,52.0,-9.1,85.2,14.25,236.77,1,11,2020,17,-0.6772399381909491,0.7357622347736527
2020-11-18,Region_1,42.0,-11.7,85.6,14.25,291.16,2,11,2020,18,-0.6644834655228552,0.7473029667054296
2020-11-19,Region_1,46.0,-13.1,94.2,12.9,279.19,3,11,2020,19,-0.6515303615068021,0.75862255966641
2020-11-20,Region_1,57.0,-12.4,86.8,0.3,191.93,4,11,2020,20,-0.6383844591746642,0.7697176640069211
2020-11-21,Region_1,49.0,-9.1,78.0,14.25,265.55,5,11,2020,21,-0.6250496486104377,0.7805849965070866
2020-11-22,Region_1,48.0,-10.2,82.8,1.5,254.63,6,11,2020,22,-0.6115298757991053,0.7912213413483807
2020-11-23,Region_1,41.0,-11.0,85.0,5.4,255.78,0,11,2020,23,-0.5978291414589552,0.801623551065242
2020-11-24,Region_1,53.0,-9.9,75.0,14.25,351.41,1,11,2020,24,-0.5839514998576998,0.8117885474764613
2020-11-25,Region_1,51.0,-13.3,70.0,14.25,387.03,2,11,2020,25,-0.5699010576127624,0.8217133225960589
2020-11-26,Region_1,52.0,-13.3,89.0,14.25,270.82,3,11,2020,26,-0.5556819724760489,0.8313949395234058
2020-11-27,Region_1,45.0,-10.2,76.0,14.25,240.42,4,11,2020,27,-0.5412984521036173,0.8408305333122887
2020-11-28,Region_1,54.0,-7.6,74.8,7.0,440.3,5,11,2020,28,-0.5267547528105542,0.8500173118187018
2020-11-29,Region_1,52.0,-7.4,81.5,9.7,385.12,6,11,2020,29,-0.5120551783114646,0.8589525565270845
2020-11-30,Region_1,49.0,-9.1,73.2,4.7,270.18,0,11,2020,30,-0.4972040784469378,0.8676336233547726
2020-12-01,Region_1,52.0,-9.7,85.6,14.25,379.34,1,12,2020,1,-0.4822058478963526,0.8760579434344281
2020-12-02,Region_1,66.0,-9.1,84.6,0.9,325.82,2,12,2020,2,-0.46706492487743034,0.8842230238742036
2020-12-03,Region_1,50.0,-10.2,79.4,14.25,241.84,3,12,2020,3,-0.451785789832884,0.8921264484954345
2020-12-04,Region_1,62.0,-8.2,72.6,9.5,481.08,4,12,2020,4,-0.4363729641045924,0.8997658785476209
2020-12-05,Region_1,60.0,-9.0,79.6,14.0,247.31,5,12,2020,5,-0.42083100859565564,0.9071390534005044
2020-12-06,Region_1,71.0,-7.7,75.5,14.25,322.59,6,12,2020,6,-0.4051645224207563,0.9142437912130223
2020-12-07,Region_1,52.0,-5.9,79.8,11.9,509.17,0,12,2020,7,-0.3893781415452015,0.9210779895789526
2020-12-08,Region_1,54.0,-10.7,73.5,5.9,436.05,1,12,2020,8,-0.37347653741307074,0.9276396261490467
2020-12-09,Region_1,60.0,-9.4,71.0,1.2,460.11,2,12,2020,9,-0.3574644155648614,0.9339267592294762
2020-12-10,Region_1,56.0,-6.0,79.8,1.3,397.4,3,12,2020,10,-0.34134651424503615,0.9399375283564133
2020-12-11,Region_1,56.0,-10.9,79.0,5.1,411.81,4,12,2020,11,-0.3251276029999093,0.9456701548465688
2020-12-12,Region_1,60.0,-6.8,79.9,2.3,326.08,5,12,2020,12,-0.30881248126625377,0.9511229423235357
2020-12-13,Region_1,52.0,-6.2,76.4,2.6,308.35,6,12,2020,13,-0.29240597695107734,0.9562942772197719
2020-12-14,Region_1,70.0,-5.9,85.7,0.2,326.3,0,12,2020,14,-0.27591294500296043,0.9611826292540837
2020-12-15,Region_1,69.0,-8.9,78.9,10.4,367.73,1,12,2020,15,-0.2593382659754056,0.9657865518844574
2020-12-16,Region_1,68.0,-4.7,80.0,1.3,442.66,2,12,2020,16,-0.2426868445825954,0.9701046827361175
2020-12-17,Region_1,70.0,-5.0,69.7,7.5,517.23,3,12,2020,17,-0.22596360824801906,0.974135744004672
2020-12-18,Region_1,74.0,-5.1,90.3,6.4,399.89,4,12,2020,18,-0.20917350564635637,0.9778785428342386
2020-12-19,Region_1,70.0,-5.9,87.6,12.7,270.61,5,12,2020,19,-0.19232150523909483,0.9813319716704275
2020-12-20,Region_1,65.0,-4.9,78.6,0.8,316.39,6,12,2020,20,-0.17541259380427843,0.9844950085880858
2020-12-21,Region_1,66.0,-3.9,92.8,2.0,468.79,0,12,2020,21,-0.15845177496083632,0.9873667175937016
2020-12-22,Region_1,65.0,-7.5,79.0,14.25,582.66,1,12,2020,22,-0.14144406768794202,0.9899462489023779
2020-12-23,Region_1,71.0,-3.5,76.0,7.7,353.72,2,12,2020,23,-0.12439450483979998,0.9922328391893008
2020-12-24,Region_1,76.0,-5.7,75.7,14.25,324.6,3,12,2020,24,-0.10730813165636247,0.9942258118156161
2020-12-25,Region_1,77.0,-3.8,79.9,3.1,532.99,4,12,2020,25,-0.09019000427034513,0.9959245770286599
2020-12-26,Region_1,61.0,0.8,72.7,1.7,555.39,5,12,2020,26,-0.07304518821104743,0.9973286321364752
2020-12-27,Region_1,61.0,-3.0,74.6,0.4,637.88,6,12,2020,27,-0.05587875690537313,0.9984375616565666
2020-12-28,Region_1,82.0,-4.8,75.7,2.0,310.43,0,12,2020,28,-0.03869579017652689,0.9992510374388481
2020-12-29,Region_1,70.0,-5.1,85.3,2.9,468.3,1,12,2020,29,-0.021501372740813793,0.999768818762748
2020-12-30,Region_1,76.0,-2.8,76.2,8.5,265.53,2,12,2020,30,-0.004300592702981974,0.9999907524084426
2020-12-31,Region_1,64.0,-6.0,71.4,4.7,371.2,3,12,2020,31,0.012901459949419653,0.9999167727021953
2021-01-01,Region_1,68.0,0.0,80.9,3.1,323.19,4,1,2021,1,0.017201575418260506,0.9998520419557735
2021-01-02,Region_1,95.0,-4.5,72.4,2.9,545.09,5,1,2021,2,0.03439806061360801,0.9994082116062598
2021-01-03,Region_1,81.0,-1.8,68.5,7.5,601.93,6,1,2021,3,0.051584366869408364,0.9986686402879997
2021-01-04,Region_1,79.0,-3.2,76.8,14.25,372.08,0,1,2021,4,0.06875540848113941,0.9976335468520451
2021-01-05,Region_1,81.0,-2.9,70.0,9.2,545.29,1,1,2021,5,0.08590610426133272,0.9963032375991965
2021-01-06,Region_1,71.0,0.8,68.0,5.7,473.47,2,1,2021,6,0.10303137904317879,0.9946781061893646
2021-01-07,Region_1,78.0,-2.6,81.3,5.8,476.85,3,1,2021,7,0.1201261651823505,0.9927586335250793
2021-01-08,Region_1,67.0,-3.6,67.2,2.0,283.02,4,1,2021,8,0.13718540405660057,0.9905453876091833
2021-01-09,Region_1,76.0,-0.8,70.6,3.0,532.62,5,1,2021,9,0.1542040475626894,0.988039023376751
2021-01-10,Region_1,85.0,0.2,74.1,2.9,634.62,6,1,2021,10,0.17117705961019986,0.985240282501282
2021-01-11,Region_1,76.0,0.9,71.4,7.7,454.55,0,1,2021,11,0.18809941761179758,0.9821499931752291
2021-01-12,Region_1,93.0,2.3,76.2,10.7,449.77,1,1,2021,12,0.20496611396949532,0.9787690698649216
2021-01-13,Region_1,78.0,0.6,82.4,0.7,551.54,2,1,2021,13,0.22177215755648186,0.975098513039961
2021-01-14,Region_1,81.0,4.8,77.3,0.2,400.76,3,1,2021,14,0.23851257519407648,0.9711394088771653
2021-01-15,Region_1,85.0,1.6,80.5,0.1,555.47,4,1,2021,15,0.2551824131233728,0.9668929289391521
2021-01-16,Region_1,76.0,4.9,80.0,0.9,324.34,5,1,2021,16,0.2717767384711357,0.9623603298276545
2021-01-17,Region_1,95.0,2.4,70.3,9.4,352.15,6,1,2021,17,0.2882906407095177,0.9575429528116719
2021-01-18,Region_1,87.0,4.1,65.9,0.5,415.83,0,1,2021,18,0.3047192331091634,0.9524422234305676
2021-01-19,Region_1,91.0,4.5,69.1,3.0,265.23,1,1,2021,19,0.321057654185271,0.9470596510722283
2021-01-20,Region_1,83.0,5.1,70.1,3.9,615.3,2,1,2021,20,0.3373010691361842,0.9413968285264122
2021-01-21,Region_1,92.0,3.9,72.6,2.0,402.01,3,1,2021,21,0.3534446712740877,0.9354554315134164
2021-01-22,Region_1,92.0,5.6,66.9,4.8,600.46,4,1,2021,22,0.3694836834473831,0.9292372181882051
2021-01-23,Region_1,82.0,4.8,69.4,6.7,484.59,5,1,2021,23,0.38541335945432564,0.9227440286201427
2021-01-24,Region_1,88.0,0.6,64.3,4.6,671.04,6,1,2021,24,0.4012289854475009,0.9159777842484877
2021-01-25,Region_1,94.0,3.9,72.8,2.2,492.17,0,1,2021,25,0.4169258813287287,0.908940487313808
2021-01-26,Region_1,96.0,6.4,67.0,4.3,568.75,1,1,2021,26,0.4324994021339788,0.901634220265486
2021-01-27,Region_1,85.0,7.3,65.3,5.0,472.17,2,1,2021,27,0.44794493940789115,0.8940611451454876
2021-01-28,Region_1,95.0,6.1,74.4,0.8,636.08,3,1,2021,28,0.4632579225674917,0.88622350294858
2021-01-29,Region_1,91.0,8.7,70.8,14.25,459.71,4,1,2021,29,0.4784338202547012,0.8781236129591848
2021-01-30,Region_1,88.0,2.1,69.0,1.4,438.29,5,1,2021,30,0.49346814167723735,0.8697638720650646
2021-01-31,Region_1,99.0,7.9,63.0,7.1,464.78,6,1,2021,31,0.5083564379375122,0.8611467540480452
2021-02-01,Region_1,105.0,10.1,76.6,3.1,401.32,0,2,2021,1,0.5230943033491326,0.8522748088519838
2021-02-02,Region_1,97.0,6.9,72.5,1.4,640.24,1,2,2021,2,0.5376773767406141,0.8431506618282
2021-02-03,Region_1,101.0,9.7,64.6,1.0,648.69,2,2,2021,3,0.5521013427459208,0.8337770129585915
2021-02-04,Region_1,95.0,9.0,68.1,4.3,625.03,3,2,2021,4,0.5663619330814524,0.8241566360566663
2021-02-05,Region_1,92.0,8.1,66.5,5.5,389.3,4,2,2021,5,0.580454927809098,0.8142923779467267
2021-02-06,Region_1,94.0,9.4,65.9,14.25,292.8,5,2,2021,6,0.5943761565849831,0.804187157621448
2021-02-07,Region_1,93.0,9.9,63.1,0.7,628.07,6,2,2021,7,0.6081214998935418,0.7938439653781019
2021-02-08,Region_1,109.0,11.1,63.1,0.1,685.97,0,2,2021,8,0.6216868902665479,0.7832658619336791
2021-02-09,Region_1,90.0,9.4,62.3,4.7,360.02,1,2,2021,9,0.6350683134867438,0.7724559775191742
2021-02-10,Region_1,109.0,11.0,59.8,2.0,610.72,2,2,2021,10,0.6482618097757122,0.7614175109532997
2021-02-11,Region_1,101.0,10.7,67.2,0.4,385.66,3,2,2021,11,0.6612634749656386,0.7501537286959042
2021-02-12,Region_1,96.0,9.2,62.1,9.2,357.49,4,2,2021,12,0.6740694616546161,0.7386679638813748
2021-02-13,Region_1,99.0,8.7,60.9,0.4,626.46,5,2,2021,13,0.6866759803451553,0.726963615332308
2021-02-14,Region_1,106.0,14.1,65.3,10.8,556.47,6,2,2021,14,0.6990793005655562,0.7150441465537444
2021-02-15,Region_1,98.0,14.4,62.4,4.9,761.12,0,2,2021,15,0.7112757519738152,0.7029130847082615
2021-02-16,Region_1,95.0,11.4,72.7,2.3,495.35,1,2,2021,16,0.7232617254437388,0.6905740195722293
2021-02-17,Region_1,100.0,11.4,67.6,0.5,558.73,2,2,2021,17,0.7350336741329413,0.6780306024735382
2021-02-18,Region_1,112.0,12.0,71.3,3.6,481.9,3,2,2021,18,0.746588114532413,0.6652865452111116
2021-02-19,Region_1,103.0,14.3,53.9,6.5,622.76,4,2,2021,19,0.7579216274973472,0.6523456189565257
2021-02-20,Region_1,110.0,12.7,61.6,1.0,367.35,5,2,2021,20,0.7690308592589181,0.6392116531380588
2021-02-21,Region_1,104.0,12.3,57.5,4.1,642.63,6,2,2021,21,0.7799125224167177,0.6258885343075018
2021-02-22,Region_1,112.0,12.1,58.6,1.7,377.83,0,2,2021,22,0.7905633969115482,0.612380204990065
2021-02-23,Region_1,98.0,14.0,59.8,5.2,446.07,1,2,2021,23,0.8009803309782905,0.5986906625177214
2021-02-24,Region_1,96.0,12.8,59.6,1.9,672.3,2,2,2021,24,0.8111602420785621,0.5848239578463322
2021-02-25,Region_1,86.0,16.9,65.6,0.9,489.7,3,2,2021,25,0.8211001178128892,0.5707841943569036
2021-02-26,Region_1,113.0,16.8,53.3,3.9,857.66,4,2,2021,26,0.8307970168121247,0.5565755266413303
2021-02-27,Region_1,101.0,14.2,52.7,0.0,646.41,5,2,2021,27,0.8402480696078469,0.5422021592729844
2021-02-28,Region_1,102.0,14.9,67.9,1.3,747.84,6,2,2021,28,0.8494504794814806,0.527668345562516
2021-03-01,Region_1,81.0,19.5,63.5,1.5,689.98,0,3,2021,1,0.8584015232918917,0.512978386299228
2021-03-02,Region_1,103.0,13.8,63.0,5.5,423.2,1,3,2021,2,0.8670985522812081,0.4981366284784055
2021-03-03,Region_1,126.0,14.2,62.8,3.9,428.06,2,3,2021,3,0.8755389928586302,0.4831474640149687
2021-03-04,Region_1,106.0,22.2,64.0,1.4,609.4,3,3,2021,4,0.8837203473619977,0.4680153284438345
2021-03-05,Region_1,111.0,16.2,48.9,5.0,565.39,4,3,2021,5,0.8916401947968874,0.45274469960737107
2021-03-06,Region_1,92.0,20.5,60.0,0.3,613.93,5,3,2021,6,0.8992961915530253,0.4373400963303323
2021-03-07,Region_1,142.0,16.5,60.8,2.8,594.26,6,3,2021,7,0.9066860720977985,0.4218060770826634
2021-03-08,Region_1,119.0,18.8,58.3,7.4,945.51,0,3,2021,8,0.9138076496466615,0.4061472386305789
2021-03-09,Region_1,115.0,20.9,51.0,4.8,718.66,1,3,2021,9,0.9206588168102428,0.3903682146763026
2021-03-10,Region_1,113.0,17.0,53.8,1.8,574.36,2,3,2021,10,0.9272375462179537,0.374473674486883
2021-03-11,Region_1,101.0,20.9,59.9,3.7,498.59,3,3,2021,11,0.9335418911179212,0.35846832151248087
2021-03-12,Region_1,116.0,21.3,60.4,0.2,812.59,4,3,2021,12,0.9395699859530622,0.342356891994542
2021-03-13,Region_1,117.0,22.0,61.0,1.0,487.58,5,3,2021,13,0.945320046913132,0.3261441535642696
2021-03-14,Region_1,94.0,22.3,63.6,8.5,619.39,6,3,2021,14,0.9507903724625832,0.3098349038318025
2021-03-15,Region_1,128.0,21.3,53.6,2.1,643.89,0,3,2021,15,0.9559793438440766,0.2934339689665273
2021-03-16,Region_1,141.0,19.2,50.8,2.9,584.46,1,3,2021,16,0.9608854255574977,0.27694620226893646
2021-03-17,Region_1,119.0,18.8,56.4,2.0,682.02,2,3,2021,17,0.9655071658143364,0.2603764827344581
2021-03-18,Region_1,96.0,22.4,55.5,4.4,842.77,3,3,2021,18,0.969843196967294,0.24372971360968387
2021-03-19,Region_1,123.0,27.0,57.2,2.5,474.74,4,3,2021,19,0.9738922359149924,0.22701082094141847
2021-03-20,Region_1,109.0,19.6,49.6,0.3,839.47,5,3,2021,20,0.9776530844816641,0.2102247521189836
2021-03-21,Region_1,100.0,20.7,55.1,12.4,886.52,6,3,2021,21,0.981124629771712,0.19337647441020586
2021-03-22,Region_1,111.0,22.9,57.9,0.3,770.12,0,3,2021,22,0.984305844499033,0.17647097349152166
2021-03-23,Region_1,122.0,22.1,47.4,2.5,1037.15,1,3,2021,23,0.9871957872910085,0.15951325197263655
2021-03-24,Region_1,112.0,19.8,60.6,11.2,828.0,2,3,2021,24,0.9897936029670716,0.14250832791617088
2021-03-25,Region_1,126.0,22.8,55.2,3.1,1157.08,3,3,2021,25,0.992098522791769,0.12546123335273648
2021-03-26,Region_1,129.0,19.0,56.6,0.5,1014.07,4,3,2021,26,0.9941098647022418,0.10837701279187609
2021-03-27,Region_1,136.0,21.7,58.3,0.3,1256.5862499999998,5,3,2021,27,0.9958270335100595,0.09126072172931188
2021-03-28,Region_1,162.0,24.3,52.2,0.3,1256.5862499999998,6,3,2021,28,0.9972495210773451,0.07411742515094437
2021-03-29,Region_1,139.0,26.0,53.9,0.1,1256.5862499999998,0,3,2021,29,0.998376906467142,0.056952196034039754
2021-03-30,Region_1,161.0,21.7,50.5,1.6,1256.5862499999998,1,3,2021,30,0.9992088560679753,0.03977011384605572
