date,region,temperature,humidity,precipitation
2020-05-01,Region_4,28.3,39.8,0.8
2020-05-02,Region_4,29.5,44.0,0.7
2020-05-03,Region_4,28.0,52.1,1.3
2020-05-04,Region_4,32.5,50.5,0.5
2020-05-05,Region_4,27.0,31.9,0.2
2020-05-06,Region_4,28.1,45.0,0.2
2020-05-07,Region_4,27.3,41.5,2.2
2020-05-08,Region_4,30.7,49.4,1.4
2020-05-09,Region_4,28.4,50.4,0.2
2020-05-10,Region_4,28.8,41.6,0.7
2020-05-11,Region_4,32.0,36.0,2.5
2020-05-12,Region_4,28.3,48.0,0.8
2020-05-13,Region_4,30.1,50.4,1.4
2020-05-14,Region_4,30.8,39.5,0.2
2020-05-15,Region_4,26.9,42.5,0.4
2020-05-16,Region_4,26.0,49.1,0.0
2020-05-17,Region_4,26.6,40.5,1.1
2020-05-18,Region_4,29.2,47.0,4.7
2020-05-19,Region_4,25.6,54.1,6.0
2020-05-20,Region_4,28.8,50.8,1.4
2020-05-21,Region_4,27.4,36.2,1.8
2020-05-22,Region_4,25.3,44.8,0.8
2020-05-23,Region_4,30.4,41.0,1.0
2020-05-24,Region_4,29.9,42.7,6.2
2020-05-25,Region_4,26.7,38.0,2.9
2020-05-26,Region_4,29.7,37.7,0.5
2020-05-27,Region_4,26.5,48.0,1.5
2020-05-28,Region_4,25.7,47.5,1.6
2020-05-29,Region_4,30.9,46.7,0.0
2020-05-30,Region_4,24.6,47.2,0.5
2020-05-31,Region_4,26.9,35.4,0.5
2020-06-01,Region_4,27.0,45.6,3.6
2020-06-02,Region_4,26.2,48.8,0.0
2020-06-03,Region_4,30.6,43.5,0.4
2020-06-04,Region_4,27.3,43.9,0.2
2020-06-05,Region_4,29.8,45.6,0.7
2020-06-06,Region_4,26.4,37.8,6.3
2020-06-07,Region_4,25.9,46.4,2.9
2020-06-08,Region_4,25.0,45.0,4.8
2020-06-09,Region_4,27.5,37.5,4.9
2020-06-10,Region_4,27.1,41.9,3.0
2020-06-11,Region_4,25.3,47.3,0.5
2020-06-12,Region_4,27.3,48.0,1.2
2020-06-13,Region_4,28.8,43.8,1.0
2020-06-14,Region_4,24.4,50.2,4.2
2020-06-15,Region_4,28.7,54.4,2.1
2020-06-16,Region_4,24.5,53.0,2.1
2020-06-17,Region_4,22.1,53.7,2.0
2020-06-18,Region_4,26.3,48.3,2.5
2020-06-19,Region_4,21.7,50.3,2.3
2020-06-20,Region_4,23.9,50.9,2.7
2020-06-21,Region_4,25.8,50.5,0.2
2020-06-22,Region_4,20.8,45.3,0.3
2020-06-23,Region_4,27.0,45.7,1.7
2020-06-24,Region_4,25.3,49.5,1.0
2020-06-25,Region_4,21.8,50.9,1.0
2020-06-26,Region_4,22.8,53.3,3.6
2020-06-27,Region_4,22.4,47.4,2.1
2020-06-28,Region_4,23.7,49.8,0.3
2020-06-29,Region_4,20.6,39.4,5.5
2020-06-30,Region_4,24.2,49.8,1.2
2020-07-01,Region_4,20.5,52.9,1.6
2020-07-02,Region_4,21.8,49.9,1.7
2020-07-03,Region_4,20.4,56.6,1.3
2020-07-04,Region_4,23.2,44.1,2.2
2020-07-05,Region_4,22.0,58.8,4.7
2020-07-06,Region_4,17.7,42.4,0.6
2020-07-07,Region_4,19.6,40.0,0.2
2020-07-08,Region_4,19.5,56.0,5.9
2020-07-09,Region_4,17.6,47.0,4.9
2020-07-10,Region_4,20.2,57.8,0.2
2020-07-11,Region_4,24.3,51.5,5.4
2020-07-12,Region_4,18.3,45.4,3.8
2020-07-13,Region_4,19.9,55.4,0.3
2020-07-14,Region_4,15.8,52.9,3.4
2020-07-15,Region_4,15.1,61.1,3.9
2020-07-16,Region_4,17.7,49.0,5.1
2020-07-17,Region_4,21.9,62.8,3.5
2020-07-18,Region_4,21.0,56.2,5.9
2020-07-19,Region_4,16.9,50.4,5.6
2020-07-20,Region_4,16.3,57.2,3.0
2020-07-21,Region_4,15.6,56.4,2.5
2020-07-22,Region_4,15.6,57.2,0.2
2020-07-23,Region_4,15.3,56.8,4.0
2020-07-24,Region_4,18.0,55.0,4.5
2020-07-25,Region_4,16.2,56.7,2.3
2020-07-26,Region_4,13.5,49.7,0.3
2020-07-27,Region_4,14.5,56.4,23.4
2020-07-28,Region_4,15.8,58.8,2.1
2020-07-29,Region_4,13.7,52.5,29.6
2020-07-30,Region_4,12.9,57.1,4.4
2020-07-31,Region_4,14.5,59.8,5.1
2020-08-01,Region_4,11.2,55.6,0.4
2020-08-02,Region_4,12.9,58.4,16.4
2020-08-03,Region_4,13.8,58.2,5.1
2020-08-04,Region_4,11.2,62.2,2.7
2020-08-05,Region_4,13.0,54.3,0.0
2020-08-06,Region_4,13.0,57.1,8.9
2020-08-07,Region_4,13.1,64.0,20.0
2020-08-08,Region_4,10.3,60.6,5.9
2020-08-09,Region_4,13.1,61.8,5.0
2020-08-10,Region_4,13.7,61.9,8.1
2020-08-11,Region_4,11.1,59.5,10.0
2020-08-12,Region_4,11.8,57.5,25.0
2020-08-13,Region_4,8.8,47.8,6.2
2020-08-14,Region_4,12.8,60.9,10.8
2020-08-15,Region_4,11.3,68.0,0.0
2020-08-16,Region_4,10.9,54.9,24.1
2020-08-17,Region_4,10.3,60.5,8.8
2020-08-18,Region_4,10.2,65.3,1.9
2020-08-19,Region_4,8.4,58.4,4.9
2020-08-20,Region_4,8.3,68.2,1.0
2020-08-21,Region_4,10.0,56.4,11.8
2020-08-22,Region_4,10.3,68.0,4.4
2020-08-23,Region_4,6.7,71.7,8.1
2020-08-24,Region_4,8.4,69.1,12.3
2020-08-25,Region_4,11.3,61.2,0.3
2020-08-26,Region_4,9.3,58.3,3.3
2020-08-27,Region_4,8.7,71.2,5.7
2020-08-28,Region_4,8.9,63.7,6.3
2020-08-29,Region_4,8.2,65.7,5.7
2020-08-30,Region_4,4.9,62.6,0.8
2020-08-31,Region_4,7.9,66.9,6.8
2020-09-01,Region_4,6.3,60.6,2.5
2020-09-02,Region_4,3.5,65.7,0.7
2020-09-03,Region_4,4.5,64.1,11.1
2020-09-04,Region_4,8.1,62.4,2.6
2020-09-05,Region_4,6.0,70.6,3.6
2020-09-06,Region_4,3.9,70.2,0.6
2020-09-07,Region_4,5.8,71.0,9.4
2020-09-08,Region_4,3.6,63.7,17.7
2020-09-09,Region_4,4.3,66.6,3.6
2020-09-10,Region_4,7.3,68.3,10.6
2020-09-11,Region_4,5.1,61.9,29.5
2020-09-12,Region_4,3.9,59.8,3.6
2020-09-13,Region_4,3.4,63.2,0.2
2020-09-14,Region_4,3.9,62.6,15.1
2020-09-15,Region_4,2.0,60.0,3.9
2020-09-16,Region_4,2.5,64.1,10.8
2020-09-17,Region_4,3.2,64.2,0.2
2020-09-18,Region_4,1.2,66.1,13.8
2020-09-19,Region_4,3.5,58.6,2.4
2020-09-20,Region_4,-0.3,58.8,0.7
2020-09-21,Region_4,3.5,62.4,11.4
2020-09-22,Region_4,2.7,75.7,0.6
2020-09-23,Region_4,2.7,67.8,4.3
2020-09-24,Region_4,-1.3,60.2,17.3
2020-09-25,Region_4,5.0,74.0,9.6
2020-09-26,Region_4,2.4,60.5,9.4
2020-09-27,Region_4,3.9,67.9,0.5
2020-09-28,Region_4,4.3,73.3,1.6
2020-09-29,Region_4,1.7,72.1,12.8
2020-09-30,Region_4,-2.5,71.2,7.5
2020-10-01,Region_4,1.1,68.1,2.3
2020-10-02,Region_4,2.2,68.1,6.6
2020-10-03,Region_4,0.1,66.1,1.0
2020-10-04,Region_4,-0.7,71.5,22.9
2020-10-05,Region_4,0.8,67.3,0.6
2020-10-06,Region_4,4.8,61.4,16.7
2020-10-07,Region_4,1.1,54.3,9.0
2020-10-08,Region_4,2.5,68.6,0.3
2020-10-09,Region_4,0.6,73.5,11.6
2020-10-10,Region_4,-0.5,58.2,2.4
2020-10-11,Region_4,0.8,75.3,1.7
2020-10-12,Region_4,-1.8,71.4,2.2
2020-10-13,Region_4,-2.2,60.2,18.5
2020-10-14,Region_4,-2.4,64.4,3.3
2020-10-15,Region_4,-0.7,60.8,0.4
2020-10-16,Region_4,-5.3,67.3,4.4
2020-10-17,Region_4,-0.2,65.8,3.1
2020-10-18,Region_4,-3.3,67.6,0.4
2020-10-19,Region_4,-0.9,71.6,18.4
2020-10-20,Region_4,-1.3,71.9,0.7
2020-10-21,Region_4,-2.8,67.7,15.3
2020-10-22,Region_4,-0.7,67.4,4.2
2020-10-23,Region_4,2.7,79.3,7.5
2020-10-24,Region_4,-2.1,70.7,0.2
2020-10-25,Region_4,-2.3,70.3,27.6
2020-10-26,Region_4,0.9,67.8,3.7
2020-10-27,Region_4,-2.7,60.2,16.8
2020-10-28,Region_4,-0.9,72.7,3.2
2020-10-29,Region_4,-0.3,78.5,29.1
2020-10-30,Region_4,-4.3,70.9,0.7
2020-10-31,Region_4,-0.9,63.7,42.5
2020-11-01,Region_4,-1.7,62.5,7.9
2020-11-02,Region_4,-1.9,72.0,1.4
2020-11-03,Region_4,-1.6,71.2,19.1
2020-11-04,Region_4,-0.9,65.1,2.4
2020-11-05,Region_4,-2.0,63.4,3.8
2020-11-06,Region_4,0.9,77.0,16.9
2020-11-07,Region_4,-3.2,75.5,14.1
2020-11-08,Region_4,-0.9,78.3,2.3
2020-11-09,Region_4,2.0,65.8,1.3
2020-11-10,Region_4,0.9,72.2,11.8
2020-11-11,Region_4,-3.0,63.7,46.2
2020-11-12,Region_4,-1.3,61.5,4.1
2020-11-13,Region_4,-0.5,63.3,11.4
2020-11-14,Region_4,0.4,63.4,8.6
2020-11-15,Region_4,1.1,75.5,7.2
2020-11-16,Region_4,0.8,63.8,12.4
2020-11-17,Region_4,2.2,68.8,1.0
2020-11-18,Region_4,-1.8,66.4,7.5
2020-11-19,Region_4,1.5,73.2,3.3
2020-11-20,Region_4,1.5,63.5,1.8
2020-11-21,Region_4,-4.3,69.0,2.4
2020-11-22,Region_4,-3.9,65.0,6.6
2020-11-23,Region_4,1.6,67.0,5.2
2020-11-24,Region_4,3.5,68.0,2.1
2020-11-25,Region_4,3.4,62.3,6.7
2020-11-26,Region_4,2.1,65.4,7.2
2020-11-27,Region_4,-2.7,74.6,5.1
2020-11-28,Region_4,1.7,65.8,21.1
2020-11-29,Region_4,1.2,68.8,9.3
2020-11-30,Region_4,4.5,72.6,2.3
2020-12-01,Region_4,-0.2,62.2,5.2
2020-12-02,Region_4,3.1,69.6,14.5
2020-12-03,Region_4,-0.1,70.9,1.4
2020-12-04,Region_4,5.4,66.7,6.5
2020-12-05,Region_4,3.0,63.0,2.5
2020-12-06,Region_4,2.1,64.3,0.9
2020-12-07,Region_4,0.6,56.3,1.5
2020-12-08,Region_4,6.3,59.9,10.5
2020-12-09,Region_4,2.7,65.1,9.2
2020-12-10,Region_4,5.1,67.1,7.5
2020-12-11,Region_4,2.8,60.6,2.1
2020-12-12,Region_4,3.2,67.3,1.6
2020-12-13,Region_4,3.3,64.4,4.5
2020-12-14,Region_4,1.2,68.3,6.1
2020-12-15,Region_4,9.3,60.3,6.3
2020-12-16,Region_4,6.3,69.2,2.6
2020-12-17,Region_4,7.3,60.9,7.1
2020-12-18,Region_4,4.7,64.4,11.8
2020-12-19,Region_4,4.0,66.0,0.5
2020-12-20,Region_4,7.6,51.4,9.5
2020-12-21,Region_4,3.9,60.5,6.1
2020-12-22,Region_4,4.9,60.9,2.2
2020-12-23,Region_4,5.9,58.6,0.1
2020-12-24,Region_4,5.6,71.8,11.8
2020-12-25,Region_4,5.8,58.7,4.1
2020-12-26,Region_4,5.5,53.9,5.8
2020-12-27,Region_4,4.0,63.2,1.9
2020-12-28,Region_4,9.5,64.1,4.1
2020-12-29,Region_4,7.4,67.8,1.1
2020-12-30,Region_4,6.2,60.0,7.9
2020-12-31,Region_4,6.3,62.4,7.1
2021-01-01,Region_4,2.5,66.8,8.9
2021-01-02,Region_4,9.5,59.6,3.0
2021-01-03,Region_4,6.5,58.0,20.1
2021-01-04,Region_4,7.9,65.7,3.3
2021-01-05,Region_4,7.9,57.9,1.8
2021-01-06,Region_4,9.9,57.0,5.4
2021-01-07,Region_4,7.5,66.4,0.6
2021-01-08,Region_4,11.8,61.8,2.6
2021-01-09,Region_4,6.1,75.4,0.4
2021-01-10,Region_4,7.1,59.4,2.3
2021-01-11,Region_4,9.5,65.2,1.6
2021-01-12,Region_4,10.6,67.2,7.9
2021-01-13,Region_4,6.1,59.1,13.9
2021-01-14,Region_4,13.0,59.3,0.9
2021-01-15,Region_4,10.5,57.4,11.2
2021-01-16,Region_4,12.3,59.8,7.7
2021-01-17,Region_4,13.4,64.0,1.4
2021-01-18,Region_4,9.1,66.5,0.7
2021-01-19,Region_4,10.4,61.3,8.4
2021-01-20,Region_4,10.7,52.8,1.0
2021-01-21,Region_4,15.7,60.5,24.7
2021-01-22,Region_4,14.2,52.4,14.0
2021-01-23,Region_4,12.2,63.1,4.0
2021-01-24,Region_4,16.5,56.0,0.3
2021-01-25,Region_4,16.0,53.5,2.7
2021-01-26,Region_4,13.3,55.6,7.6
2021-01-27,Region_4,14.9,56.3,7.3
2021-01-28,Region_4,14.2,54.2,5.3
2021-01-29,Region_4,12.2,53.2,1.8
2021-01-30,Region_4,14.6,62.5,3.9
2021-01-31,Region_4,13.5,57.2,4.9
2021-02-01,Region_4,15.6,59.3,7.8
2021-02-02,Region_4,15.0,64.2,2.1
2021-02-03,Region_4,16.6,58.1,0.9
2021-02-04,Region_4,14.6,56.1,0.1
2021-02-05,Region_4,17.7,62.1,2.2
2021-02-06,Region_4,16.6,43.7,4.7
2021-02-07,Region_4,14.6,55.4,4.2
2021-02-08,Region_4,16.4,49.1,5.1
2021-02-09,Region_4,19.7,47.5,7.1
2021-02-10,Region_4,16.3,46.0,5.8
2021-02-11,Region_4,19.4,54.8,2.7
2021-02-12,Region_4,13.8,54.0,0.6
2021-02-13,Region_4,16.3,48.8,2.2
2021-02-14,Region_4,20.9,47.5,3.4
2021-02-15,Region_4,19.0,57.7,2.5
2021-02-16,Region_4,16.9,46.5,2.2
2021-02-17,Region_4,18.1,57.6,0.8
2021-02-18,Region_4,21.0,56.1,0.4
2021-02-19,Region_4,20.2,44.9,1.1
2021-02-20,Region_4,18.1,43.8,12.1
2021-02-21,Region_4,19.2,48.1,0.2
2021-02-22,Region_4,17.2,42.8,3.8
2021-02-23,Region_4,24.9,50.4,0.6
2021-02-24,Region_4,18.5,41.7,1.5
2021-02-25,Region_4,23.0,50.6,0.2
2021-02-26,Region_4,23.4,58.4,2.6
2021-02-27,Region_4,21.2,48.9,5.9
2021-02-28,Region_4,20.4,45.9,2.5
2021-03-01,Region_4,23.0,55.3,2.8
2021-03-02,Region_4,19.0,46.3,1.1
2021-03-03,Region_4,21.9,48.3,1.4
2021-03-04,Region_4,22.0,49.1,1.7
2021-03-05,Region_4,24.4,45.0,3.5
2021-03-06,Region_4,26.1,49.9,3.3
2021-03-07,Region_4,24.4,48.8,0.8
2021-03-08,Region_4,22.5,37.6,2.6
2021-03-09,Region_4,26.1,51.4,0.6
2021-03-10,Region_4,24.5,46.5,1.5
2021-03-11,Region_4,28.6,42.8,3.1
2021-03-12,Region_4,23.7,34.9,2.4
2021-03-13,Region_4,24.4,47.5,3.9
2021-03-14,Region_4,24.7,46.1,1.2
2021-03-15,Region_4,24.3,48.7,0.7
2021-03-16,Region_4,26.4,56.1,0.7
2021-03-17,Region_4,25.9,48.1,0.1
2021-03-18,Region_4,24.8,42.8,5.0
2021-03-19,Region_4,23.8,47.5,2.8
2021-03-20,Region_4,24.5,48.4,0.9
2021-03-21,Region_4,26.4,54.3,2.9
2021-03-22,Region_4,24.3,42.9,3.0
2021-03-23,Region_4,26.0,50.0,1.1
2021-03-24,Region_4,25.9,40.6,1.8
2021-03-25,Region_4,26.0,44.1,1.4
2021-03-26,Region_4,26.3,41.3,1.3
2021-03-27,Region_4,25.5,37.9,2.6
2021-03-28,Region_4,26.3,40.2,0.5
2021-03-29,Region_4,24.9,35.2,0.8
2021-03-30,Region_4,30.7,45.8,1.0
2021-03-31,Region_4,28.3,41.0,1.3
2021-04-01,Region_4,30.1,39.1,2.3
2021-04-02,Region_4,26.3,42.4,2.1
2021-04-03,Region_4,28.4,43.5,0.4
2021-04-04,Region_4,25.1,42.6,3.0
2021-04-05,Region_4,29.4,35.5,0.2
2021-04-06,Region_4,28.9,47.8,2.9
2021-04-07,Region_4,24.8,42.6,1.5
2021-04-08,Region_4,29.4,42.2,0.3
2021-04-09,Region_4,29.3,48.2,0.4
2021-04-10,Region_4,28.8,44.7,2.8
2021-04-11,Region_4,27.8,39.1,1.8
2021-04-12,Region_4,30.0,47.2,0.4
2021-04-13,Region_4,30.2,48.6,0.1
2021-04-14,Region_4,27.4,43.9,0.7
2021-04-15,Region_4,28.0,46.7,0.7
2021-04-16,Region_4,29.7,35.6,1.3
2021-04-17,Region_4,30.0,54.2,0.2
2021-04-18,Region_4,27.4,46.8,1.9
2021-04-19,Region_4,26.9,36.1,3.8
2021-04-20,Region_4,27.4,48.8,3.2
2021-04-21,Region_4,29.3,41.8,0.4
2021-04-22,Region_4,31.5,50.8,0.3
2021-04-23,Region_4,31.8,36.2,0.6
2021-04-24,Region_4,30.0,41.8,1.3
2021-04-25,Region_4,28.1,48.9,2.1
2021-04-26,Region_4,30.8,42.1,1.2
2021-04-27,Region_4,25.4,47.6,1.3
2021-04-28,Region_4,30.1,46.1,0.4
2021-04-29,Region_4,30.2,46.1,1.4
2021-04-30,Region_4,29.3,41.9,1.4
2021-05-01,Region_4,28.1,45.9,1.3
2021-05-02,Region_4,31.5,33.5,0.2
2021-05-03,Region_4,27.3,43.1,2.8
2021-05-04,Region_4,27.0,48.0,1.1
2021-05-05,Region_4,30.8,38.8,1.1
2021-05-06,Region_4,32.2,50.4,2.4
2021-05-07,Region_4,29.6,40.6,1.1
2021-05-08,Region_4,26.2,51.1,1.3
2021-05-09,Region_4,30.9,42.0,2.3
2021-05-10,Region_4,31.6,35.5,2.6
2021-05-11,Region_4,26.7,41.0,1.7
2021-05-12,Region_4,31.0,33.3,0.9
2021-05-13,Region_4,27.3,52.4,0.2
2021-05-14,Region_4,28.6,47.3,2.3
2021-05-15,Region_4,28.0,46.5,1.6
2021-05-16,Region_4,31.6,45.9,0.3
2021-05-17,Region_4,30.0,51.5,0.3
2021-05-18,Region_4,28.2,41.6,1.2
2021-05-19,Region_4,34.7,43.2,0.2
2021-05-20,Region_4,30.4,39.9,0.4
2021-05-21,Region_4,33.0,40.1,5.2
2021-05-22,Region_4,28.2,44.1,0.6
2021-05-23,Region_4,29.1,40.9,0.4
2021-05-24,Region_4,31.4,40.9,0.8
2021-05-25,Region_4,26.4,42.2,1.7
2021-05-26,Region_4,27.5,39.5,2.3
2021-05-27,Region_4,28.1,44.2,2.3
2021-05-28,Region_4,29.6,37.7,1.5
2021-05-29,Region_4,28.6,40.8,0.5
2021-05-30,Region_4,28.4,38.9,0.5
2021-05-31,Region_4,28.6,39.5,1.3
2021-06-01,Region_4,27.3,44.5,1.0
2021-06-02,Region_4,27.7,52.9,0.6
2021-06-03,Region_4,23.5,35.0,1.2
2021-06-04,Region_4,31.1,35.2,1.8
2021-06-05,Region_4,28.0,44.7,0.6
2021-06-06,Region_4,27.3,43.6,1.3
2021-06-07,Region_4,25.6,49.1,4.5
2021-06-08,Region_4,25.4,40.1,3.2
2021-06-09,Region_4,27.5,46.2,0.8
2021-06-10,Region_4,20.3,43.5,0.8
2021-06-11,Region_4,29.4,40.5,1.1
2021-06-12,Region_4,23.1,56.5,1.5
2021-06-13,Region_4,25.8,40.7,1.2
2021-06-14,Region_4,27.5,47.3,3.5
2021-06-15,Region_4,29.0,55.0,3.6
2021-06-16,Region_4,23.6,42.6,0.0
2021-06-17,Region_4,29.3,47.9,1.4
2021-06-18,Region_4,18.6,47.3,0.7
2021-06-19,Region_4,24.6,48.6,0.4
2021-06-20,Region_4,26.5,49.4,1.6
2021-06-21,Region_4,24.0,48.4,3.5
2021-06-22,Region_4,23.6,44.2,2.0
2021-06-23,Region_4,24.8,48.2,5.7
2021-06-24,Region_4,27.3,41.2,1.4
2021-06-25,Region_4,24.0,49.1,3.3
2021-06-26,Region_4,23.4,37.3,6.0
2021-06-27,Region_4,26.2,52.2,1.9
2021-06-28,Region_4,21.0,52.9,0.3
2021-06-29,Region_4,21.8,51.8,0.9
2021-06-30,Region_4,21.6,46.2,5.5
2021-07-01,Region_4,21.3,54.7,17.7
2021-07-02,Region_4,24.1,48.8,2.1
2021-07-03,Region_4,24.8,53.6,2.4
2021-07-04,Region_4,20.8,48.0,2.2
2021-07-05,Region_4,18.1,46.5,3.2
2021-07-06,Region_4,21.0,58.8,0.3
2021-07-07,Region_4,20.1,51.8,0.1
2021-07-08,Region_4,19.1,51.4,3.5
2021-07-09,Region_4,21.3,53.3,1.2
2021-07-10,Region_4,16.0,44.6,1.7
2021-07-11,Region_4,17.6,55.5,1.0
2021-07-12,Region_4,19.0,52.7,1.5
2021-07-13,Region_4,19.2,48.3,3.4
2021-07-14,Region_4,21.3,54.1,9.5
2021-07-15,Region_4,17.8,52.8,4.3
2021-07-16,Region_4,20.3,47.6,3.5
2021-07-17,Region_4,23.2,56.2,1.3
2021-07-18,Region_4,19.5,53.5,3.9
2021-07-19,Region_4,17.7,47.7,2.0
2021-07-20,Region_4,18.4,57.1,3.6
2021-07-21,Region_4,21.1,47.1,0.0
2021-07-22,Region_4,14.1,48.5,0.9
2021-07-23,Region_4,17.1,53.3,3.0
2021-07-24,Region_4,19.2,40.2,4.6
2021-07-25,Region_4,14.5,57.6,2.6
2021-07-26,Region_4,18.1,56.2,21.0
2021-07-27,Region_4,14.2,53.3,1.7
2021-07-28,Region_4,14.3,49.7,3.0
2021-07-29,Region_4,15.2,56.2,5.8
2021-07-30,Region_4,17.1,62.1,5.5
2021-07-31,Region_4,20.2,55.6,2.6
2021-08-01,Region_4,13.7,53.9,0.0
2021-08-02,Region_4,12.6,52.0,1.5
2021-08-03,Region_4,14.2,54.0,2.8
2021-08-04,Region_4,14.9,52.3,5.2
2021-08-05,Region_4,13.1,58.5,6.9
2021-08-06,Region_4,15.5,48.4,12.8
2021-08-07,Region_4,11.3,57.6,6.3
2021-08-08,Region_4,12.7,48.3,22.2
2021-08-09,Region_4,10.2,46.7,5.7
2021-08-10,Region_4,10.8,60.9,0.6
2021-08-11,Region_4,13.8,55.6,0.6
2021-08-12,Region_4,16.0,57.5,14.8
2021-08-13,Region_4,11.6,64.5,18.1
2021-08-14,Region_4,8.1,59.4,2.6
2021-08-15,Region_4,13.5,54.1,1.7
2021-08-16,Region_4,10.5,48.5,3.4
2021-08-17,Region_4,11.0,61.9,7.9
2021-08-18,Region_4,10.5,55.4,3.3
2021-08-19,Region_4,7.3,52.4,5.6
2021-08-20,Region_4,10.3,50.8,1.5
2021-08-21,Region_4,7.6,61.9,9.7
2021-08-22,Region_4,12.6,58.8,8.7
2021-08-23,Region_4,8.2,62.7,2.4
2021-08-24,Region_4,5.3,58.4,8.3
2021-08-25,Region_4,7.8,57.4,1.3
2021-08-26,Region_4,7.6,59.8,4.4
2021-08-27,Region_4,6.1,60.0,0.1
2021-08-28,Region_4,11.4,57.8,1.5
2021-08-29,Region_4,7.2,66.0,0.4
2021-08-30,Region_4,7.4,54.0,8.8
2021-08-31,Region_4,12.2,62.5,0.0
2021-09-01,Region_4,5.8,61.6,0.4
2021-09-02,Region_4,6.9,64.5,8.1
2021-09-03,Region_4,8.0,60.2,1.2
2021-09-04,Region_4,3.4,52.1,18.8
2021-09-05,Region_4,5.3,64.4,17.4
2021-09-06,Region_4,6.4,59.8,35.9
2021-09-07,Region_4,4.3,59.8,4.8
2021-09-08,Region_4,3.9,65.4,1.6
2021-09-09,Region_4,7.9,52.7,10.0
2021-09-10,Region_4,5.4,64.4,2.5
2021-09-11,Region_4,4.5,64.5,11.9
2021-09-12,Region_4,0.7,64.9,1.6
2021-09-13,Region_4,4.5,64.2,1.7
2021-09-14,Region_4,4.3,61.8,6.7
2021-09-15,Region_4,7.0,67.7,3.3
2021-09-16,Region_4,4.3,61.2,18.0
2021-09-17,Region_4,4.1,63.7,11.9
2021-09-18,Region_4,2.4,71.9,2.3
2021-09-19,Region_4,3.2,74.1,3.7
2021-09-20,Region_4,8.2,68.8,1.6
2021-09-21,Region_4,4.3,61.6,1.7
2021-09-22,Region_4,0.7,67.8,12.1
2021-09-23,Region_4,1.2,69.0,6.2
2021-09-24,Region_4,3.5,63.3,1.3
2021-09-25,Region_4,2.4,70.0,2.8
2021-09-26,Region_4,1.7,69.1,5.9
2021-09-27,Region_4,-1.1,63.3,11.1
2021-09-28,Region_4,1.7,69.7,0.4
2021-09-29,Region_4,3.8,61.4,8.7
2021-09-30,Region_4,-0.6,69.5,3.9
2021-10-01,Region_4,3.1,65.3,9.8
2021-10-02,Region_4,-0.5,65.2,5.3
2021-10-03,Region_4,0.4,64.4,9.1
2021-10-04,Region_4,1.1,75.5,2.9
2021-10-05,Region_4,1.5,73.7,3.2
2021-10-06,Region_4,-2.5,64.2,3.5
2021-10-07,Region_4,0.4,60.3,37.1
2021-10-08,Region_4,-0.7,74.9,1.9
2021-10-09,Region_4,-0.0,63.3,3.3
2021-10-10,Region_4,2.8,61.5,16.2
2021-10-11,Region_4,-1.6,60.0,9.1
2021-10-12,Region_4,0.7,75.1,15.4
2021-10-13,Region_4,2.8,72.3,1.5
2021-10-14,Region_4,0.2,70.2,1.6
2021-10-15,Region_4,-0.5,76.2,23.4
2021-10-16,Region_4,-2.2,67.9,0.4
2021-10-17,Region_4,2.4,75.7,0.3
2021-10-18,Region_4,3.0,74.6,5.9
2021-10-19,Region_4,-1.3,62.4,10.7
2021-10-20,Region_4,0.1,67.7,3.0
2021-10-21,Region_4,0.5,62.5,8.8
2021-10-22,Region_4,1.9,62.1,22.9
2021-10-23,Region_4,1.1,71.2,4.2
2021-10-24,Region_4,-0.1,60.8,5.9
2021-10-25,Region_4,-1.9,66.3,13.9
2021-10-26,Region_4,-0.7,67.0,13.9
2021-10-27,Region_4,-0.7,71.2,0.9
2021-10-28,Region_4,-0.3,67.9,4.8
2021-10-29,Region_4,-1.9,78.2,13.1
2021-10-30,Region_4,-3.3,68.1,5.4
2021-10-31,Region_4,-3.2,75.5,12.4
2021-11-01,Region_4,0.3,65.5,24.7
2021-11-02,Region_4,-2.9,58.3,4.4
2021-11-03,Region_4,-0.9,61.2,2.7
2021-11-04,Region_4,-1.3,62.3,5.9
2021-11-05,Region_4,-3.4,68.4,5.2
2021-11-06,Region_4,2.2,65.6,16.7
2021-11-07,Region_4,-5.2,75.5,14.2
2021-11-08,Region_4,-0.9,62.9,4.3
2021-11-09,Region_4,-1.3,73.4,7.8
2021-11-10,Region_4,0.7,61.3,8.6
2021-11-11,Region_4,1.4,70.1,4.7
2021-11-12,Region_4,-3.1,70.5,1.6
2021-11-13,Region_4,-0.4,75.0,6.4
2021-11-14,Region_4,-2.5,64.4,1.3
2021-11-15,Region_4,2.5,64.4,3.3
2021-11-16,Region_4,-3.0,68.5,4.9
2021-11-17,Region_4,-3.3,71.8,15.4
2021-11-18,Region_4,-0.2,71.9,2.9
2021-11-19,Region_4,0.4,68.9,34.0
2021-11-20,Region_4,1.9,55.1,5.0
2021-11-21,Region_4,1.5,72.3,5.6
2021-11-22,Region_4,1.7,68.9,3.8
2021-11-23,Region_4,1.0,67.7,4.6
2021-11-24,Region_4,1.2,61.4,47.1
2021-11-25,Region_4,0.0,71.7,25.4
2021-11-26,Region_4,-0.6,69.8,4.5
2021-11-27,Region_4,-0.2,71.9,2.4
2021-11-28,Region_4,-0.6,67.7,26.5
2021-11-29,Region_4,0.6,72.0,31.4
2021-11-30,Region_4,2.7,65.8,2.3
